,,,,,,,,,,,,,,,,,
160000,033902,EUO F EMERALD GAIETY,EVS,+,59,20,-,39,39,-,,-,$13.00 ,105,-,,
160000,019241,FERN-ATHYRIUM F LADY IN RED,FRN,+,150,-,-,150,150,178,,178,$6.50 ,-,-,,
160000,036121,FERN-ATHYRIUM NIP PICTUM,FRN,+,200,20,-,180,180,330,6/1/2014,330,$6.50 ,10,-,,
160000,005041,FERN-DRYOPTERIS CELSA,FRN,+,75,20,-,55,55,450,,450,$6.00 ,-,-,,
160000,017545,FORSYTHIA X MAGICAL R GOLD,DCS,+,32,26,6,-,-,-,,-,$20.75 ,70,-,,
160000,037101,FORSYTHIA X SPRING GLORY,DCS,+,23,23,-,-,-,1,,1,$5.75 ,20,-,,
160000,037172,FOTHERGILLA GARDENII,DCS,+,50,50,-,-,-,44,6/1/2014,44,$15.50 ,23,-,,
160000,067791,GR-BOUT BLOND AMBITION PP22048,GRS,+,89,65,-,24,24,76,,76,$8.00 ,-,-,,
160000,036671,GR-FESTUCA GLAUCA ELIJAH BLUE,GRS,+,20,8,12,-,-,28,,28,$5.75 ,45,-,,
160000,089291,GR-HAKONECHLOA FUBUKI PP21757,GRS,+,20,20,-,-,-,-,4/1/2014,-,$10.25 ,-,-,,
160000,038681,GR-HAKONECHLOA MACRA AUREOLA,GRS,+,365,95,-,270,270,"2,486",4/1/2014,"3,419",$8.00 ,171,-,,
160000,039971,GR-HELICTOTRICHON SEMPERVIRENS,GRS,+,115,20,-,95,-,-,4/1/2014,666,$6.25 ,10,-,,
160000,073391,GR-TYPHA MINIMA,GRS,+,32,10,-,22,22,295,,295,$6.25 ,40,-,,
160000,039245,HAMAMELIS X INT DIANE,DCS,+,9,6,3,-,-,-,,-,$33.00 ,5,-,,
160000,08905UT,HELLE WINDCLIFF DBL PINK SDLNG,PRN,+,38,38,-,-,-,-,,-,$4.25 ,-,-,,
160000,040071,HEM JOAN SENIOR,PRN,+,63,25,-,38,38,360,,360,$4.75 ,10,-,,
160000,040131,HEM MINI PEARL,PRN,+,11,-,-,11,11,610,,610,$4.75 ,10,-,,
160000,083981,HEM PINK PLAYMATE,PRN,+,45,15,-,30,30,351,,351,$4.75 ,80,-,,
160000,040631,HEM PRAIRIE BLUE EYES,PRN,+,50,40,-,10,10,6,,6,$4.75 ,30,-,,
160000,083941,HEM SILOAM GUMDROP,PRN,+,15,10,-,5,5,"1,136",,"1,136",$4.75 ,35,-,,
160000,006631,HEM STRAWBERRY CANDY,PRN,+,13,13,-,-,-,25,,25,$4.75 ,25,-,,
160000,040291,HEM SUMMER WINE,PRN,+,18,15,-,3,3,433,,433,$4.75 ,30,-,,
160000,083931,HEM SWIRLING WATER,PRN,+,35,35,-,-,-,25,,25,$4.75 ,40,-,,
160000,041865,HOSTA FLUCTUANS VARIEG (SAGAE),PRN,+,10,-,-,10,10,-,,-,$23.00 ,-,-,,
160000,041771,HOSTA GOLDEN PRAYERS,PRN,+,20,20,-,-,-,-,4/1/2014,-,$5.50 ,80,-,,
160000,019911,HOSTA GREAT EXPECTATIONS,PRN,+,25,25,-,-,-,10,4/1/2014,10,$6.75 ,75,-,,
160000,019912,HOSTA GREAT EXPECTATIONS,PRN,+,30,-,-,30,30,93,,93,$13.50 ,21,-,,
160000,017531,HOSTA JUNE,PRN,+,50,20,30,-,-,737,4/1/2014,737,$6.75 ,60,-,,
160000,006982,HOSTA MINUTEMAN,PRN,+,50,-,-,50,50,198,4/1/2014,870,$13.50 ,-,-,,
160000,007011,HOSTA REGAL SPLENDOR,PRN,+,55,20,10,25,25,76,,76,$5.50 ,32,-,,
160000,074532S,HYD A INVINCE SPIRIT R PP20765,DCS,+,59,24,-,35,35,352,4/1/2014,352,$16.00 ,72,-,,
160000,074522S,HYD ARB INCREDIBALL R PP20571,DCS,+,21,21,-,-,-,-,,-,$16.00 ,42,-,,
160000,074525,HYD ARB INCREDIBALL R PP20571,DCS,+,11,11,-,-,-,-,,-,$22.00 ,105,-,,
160000,092752,HYD M ENCHANTRESS R PPAF,DCS,+,165,20,-,145,145,884,,884,$16.25 ,-,-,,
160000,074541S,HYD MAC CTYLN TM RIO,DCS,+,60,36,-,24,24,31,,31,$9.75 ,10,-,,
160000,074542S,HYD MAC CTYLN TM RIO,DCS,+,32,27,5,-,-,-,,-,$16.00 ,41,-,,
160000,074592S,HYD MAC LD R MOONLIGHT PP20020,DCS,+,65,10,-,55,55,471,,471,$16.00 ,-,-,,
160000,074595,HYD MAC LD R MOONLIGHT PP20020,DCS,+,62,25,-,37,37,"1,181",,"1,181",$22.00 ,26,-,,
160000,024371S,HYD PAN LIMELIGHT PP12874,DCS,+,40,40,-,-,-,12,,12,$9.75 ,49,-,,
160000,024372S,HYD PAN LIMELIGHT PP12874,DCS,+,60,39,-,21,21,39,,39,$16.00 ,50,-,,
160000,029922S,HYD PAN LITTLE LIME PPAF,DCS,+,59,45,10,4,4,-,,-,$16.00 ,63,-,,
160000,074611S,HYD PAN PINKY WINKY TM PP16166,DCS,+,35,20,-,15,15,67,,67,$9.75 ,10,-,,
160000,074612S,HYD PAN PINKY WINKY TM PP16166,DCS,+,27,20,-,7,7,13,,13,$16.00 ,-,-,,
160000,035012,HYD PET MIRANDA,VIN,+,17,17,-,-,-,-,5/1/2014,2,$18.25 ,43,-,,
160000,035015,HYD PET MIRANDA,VIN,+,15,15,-,-,-,5,,5,$27.50 ,12,-,,
160000,041702,HYD PETIOLARIS,VIN,+,84,53,15,16,16,70,5/1/2014,70,$18.25 ,52,-,,
160000,041705,HYD PETIOLARIS,VIN,+,42,42,-,-,-,-,,-,$27.50 ,115,-,,
160000,041705TE,HYD PETIOLARIS,VIN,+,6,6,-,-,-,-,,-,$55.00 ,6,-,,
160000,041709,HYD PETIOLARIS,VIN,+,8,-,-,8,8,15,,15,$120.00 ,2,-,,
160000,080962S,HYD SER TUFF STUFF TM PPAF,DCS,+,40,40,-,-,-,9,,9,$16.00 ,30,-,,
160000,042605,ILEX AQ ARGENTEOMARGINATA,EVS,+,30,15,-,15,15,59,4/15/2014,59,$20.50 ,155,-,,
160000,021091,ILEX X SCALLYWAG TM PP21941,EVS,+,40,-,-,40,40,-,,-,$7.50 ,40,-,,
160000,021093,ILEX X SCALLYWAG TM PP21941,EVS,+,24,14,10,-,-,-,,-,$23.50 ,145,-,,
160000,046901,JUN C GOLD COAST R,CON,+,44,20,-,24,24,-,5/15/2014,-,$5.75 ,155,-,,
160000,046902,JUN C GOLD COAST R,CON,+,40,40,-,-,-,-,,-,$12.50 ,250,-,,
160000,046905,JUN C GOLD COAST R,CON,+,2,2,-,-,-,-,6/1/2014,-,$17.00 ,12,-,,
160000,048132,JUN C SEA OF GOLD R PP17622,CON,+,71,71,-,-,-,-,5/15/2014,-,$13.00 ,31,-,,
160000,048135,JUN C SEA OF GOLD R PP17622,CON,+,38,-,10,28,-,-,5/15/2014,-,$17.50 ,-,-,,
160000,047305SP,JUN C SPARTAN,CON,+,4,-,-,4,4,-,,-,$65.00 ,-,-,,
160000,049251,JUN H BLUE CHIP,CON,+,31,16,15,-,-,-,,-,$5.75 ,36,-,,
160000,049252,JUN H BLUE CHIP,CON,+,30,30,-,-,-,-,,-,$12.50 ,-,-,,
160000,049255,JUN H BLUE CHIP,CON,+,34,-,-,34,34,-,5/15/2014,-,$16.75 ,1,-,,
160000,049901,JUN H ICEE BLUE R P9639,CON,+,161,20,-,141,-,-,5/15/2014,-,$5.75 ,-,-,,
160000,049902,JUN H ICEE BLUE R P9639,CON,+,32,30,-,2,2,-,5/15/2014,-,$12.50 ,30,-,,
160000,050902,JUN PRO NANA,CON,+,42,40,-,2,2,-,,-,$12.50 ,25,-,,
160000,053392,JUN SQUA BLUE STAR,CON,+,60,35,-,25,25,-,,-,$12.50 ,48,-,,
160000,053395,JUN SQUA BLUE STAR,CON,+,40,-,-,40,40,384,5/15/2014,384,$17.00 ,16,-,,
160000,074661S,KOLKWITZIA AMA DREAM CATCHR TM,DCS,+,15,15,-,-,-,359,,359,$9.75 ,-,-,,
160000,074662S,KOLKWITZIA AMA DREAM CATCHR TM,DCS,+,6,6,-,-,-,-,,-,$16.00 ,-,-,,
160000,053425,LARIX LARICINA BLUE SPARKLER,CON,+,20,-,-,20,20,163,,163,$39.00 ,5,-,,
160000,028481,LAVANDULA THUMBELINA LE P15231,PRN,+,20,20,-,-,-,-,5/1/2014,-,$5.50 ,-,-,,
160000,028131,LAVANDULA X INT PROVENCE,PRN,+,36,24,12,-,-,-,5/1/2014,41,$5.50 ,205,-,,
160000,059185,LONICERA PER BERRIES JUBILEE R,VIN,+,20,10,-,10,10,330,5/1/2014,330,$24.00 ,5,-,,
160000,067831,LONICERA SEMP MAJOR WHEELER,VIN,+,50,-,-,50,-,-,5/1/2014,8,$7.75 ,-,-,,
160000,067835,LONICERA SEMP MAJOR WHEELER,VIN,+,25,25,-,-,-,-,5/1/2014,29,$26.00 ,-,-,,
160000,060405,MAG STELLATA ROYAL STAR,DCS,+,22,10,-,12,12,-,,-,$22.75 ,25,-,,
160000,038512,MICROBIOTA DRWS BLUE TM P20298,CON,+,25,25,-,-,-,-,,-,$15.50 ,-,-,,
160000,038502,MICROBIOTA FUZZBALL TM P20012,CON,+,20,-,-,20,20,17,,17,$15.50 ,-,-,,
160000,062222,NAND D SIENNA SUNRISE R P14693,EVS,+,30,30,-,-,-,-,4/1/2014,110,$15.00 ,100,-,,
160000,062332,NAND DOM HARBOUR DWARF,EVS,+,20,5,15,-,-,-,5/15/2014,-,$15.00 ,65,-,,
160000,062217,NAND DOM PLUM PASSION R P12069,EVS,+,5,-,-,5,5,-,,-,$50.00 ,-,-,,
160000,047085,PAEONIA ITOH KEIKO TM (PK D D),PRN,+,10,10,-,-,-,-,,-,$41.00 ,64,-,,
160000,046072,PAEONIA X RASPBERRY SUNDAE(PK),PRN,+,10,10,-,-,-,13,,13,$19.50 ,-,-,,
160000,084781,PEROVSKIA LACEY BLUE PP20845,PRN,+,20,15,-,5,-,-,4/1/2014,5,$6.00 ,-,-,,
160000,064621SP,PICEA GL CONICA,CON,+,20,12,6,2,-,-,5/15/2014,-,$13.50 ,-,-,,
160000,064622P2,PICEA GL CONICA,CON,+,5,4,-,1,1,8,,8,$38.50 ,25,-,,
160000,064622SP,PICEA GL CONICA,CON,+,3,3,-,-,-,-,5/15/2014,-,$44.00 ,100,-,,
160000,064625,PICEA GL CONICA,CON,+,10,4,6,-,-,-,5/15/2014,-,$25.00 ,466,-,,
160000,019372,PICEA GL CONICA TINY TOWER R,CON,+,20,20,-,-,-,9,5/15/2014,9,$17.25 ,10,-,,
160000,021532,PICEA OMORIKA PIMOKO,CON,+,20,-,-,20,20,146,5/15/2014,146,$26.00 ,-,-,,
160000,064695PT,PICEA PUN GLOBOSA,CON,+,20,8,-,12,12,99,5/15/2014,99,$70.00 ,18,-,,
160000,064715,PICEA PUN HOOPSII,CON,+,30,-,-,30,30,439,5/15/2014,439,$38.00 ,15,-,,
160000,044635,PICEA PUN ISELI FASTIGATE,CON,+,15,10,-,5,5,7,5/15/2014,27,$38.00 ,5,-,,
160000,049492,PIERIS J TIKI,EVS,+,10,-,-,10,10,-,,-,$15.50 ,-,-,,
160000,067152,PRUNUS LAUR OTTO LUYKEN,EVS,+,400,400,-,-,-,"2,632",,"2,632",$13.25 ,"4,001",-,,
160000,067155,PRUNUS LAUR OTTO LUYKEN,EVS,+,"1,828","1,440",330,58,58,-,6/1/2014,-,$18.50 ,"6,379",-,,
160000,067175,PRUNUS LAUR SCHIPKAENSIS,EVS,+,20,-,20,-,-,-,,-,$21.75 ,"2,368",-,,
160000,067177,PRUNUS LAUR SCHIPKAENSIS,EVS,+,16,6,10,-,-,-,,-,$40.00 ,187,-,,
160000,067057,PRUNUS LAUROCERASUS,EVS,+,2,-,-,2,2,-,,-,$40.00 ,-,-,,
160000,043082,PSEUDOPANAX LAETUS,EVS,+,100,10,-,90,90,-,,-,$15.25 ,-,-,,
160000,035611,PULMONARIA TREVI FOUNTN P13047,PRN,+,26,26,-,-,-,30,,30,$6.00 ,31,-,,
160000,069085,PYRUS CALL CLEVELAND SELECT,TRE,+,14,-,-,14,14,-,,-,$31.00 ,-,-,,
160000,009971,RHOD (H-1) PURPLE GEM,RHO,+,16,16,-,-,-,-,,-,$8.25 ,20,-,,
160000,019742,RHOD (H-1) RTR SLAM DUNK,RHO,+,15,15,-,-,-,13,,13,$17.00 ,-,-,,
160000,019745,RHOD (H-1) RTR SLAM DUNK,RHO,+,15,10,-,5,5,10,,10,$25.75 ,6,-,,
160000,020491,ROSMARINUS OFF ARP,EVS,+,17,7,10,-,-,-,5/1/2014,-,$6.75 ,197,-,,
160000,070281,ROSMARINUS OFF TUSCAN BLUE,EVS,+,25,10,-,15,15,31,5/1/2014,31,$6.75 ,35,-,,
160000,070282,ROSMARINUS OFF TUSCAN BLUE,EVS,+,14,-,-,14,14,-,5/1/2014,-,$14.75 ,-,-,,
160000,041361,ROSMARINUS ROMAN BTY PP18192,EVS,+,30,-,-,30,30,59,5/1/2014,309,$6.75 ,-,-,,
160000,041362,ROSMARINUS ROMAN BTY PP18192,EVS,+,20,-,-,20,20,127,5/1/2014,127,$14.75 ,-,-,,
160000,079382,RUBUS RSPBRY SHRTCKE TM P22141,DCS,+,30,10,-,20,20,1,,1,$15.50 ,-,-,,
160000,071011,RUDBECKIA FULGIDA GOLDSTURM,PRN,+,50,40,-,10,10,-,6/1/2014,-,$4.75 ,32,-,,
160000,070612,SALIX INTEGRA HAKURO NISHIKI,DCS,+,69,25,-,44,44,"1,776",,"1,776",$13.75 ,66,-,,
160000,070615,SALIX INTEGRA HAKURO NISHIKI,DCS,+,30,15,-,15,15,"2,220",,"2,220",$20.25 ,11,-,,
160000,070261,SALVIA X SYL MAY NIGHT,PRN,+,42,-,-,42,42,-,,-,$4.75 ,40,-,,
160000,019992S,SAMBUCUS BLK BEAUTY TM PP12305,DCS,+,40,20,-,20,20,9,,9,$17.00 ,48,-,,
160000,070501,SARCOCOCCA HUMILIS,EVS,+,14,-,14,-,-,-,,-,$8.00 ,130,-,,
160000,071021,SCHIZOPHRAGMA HYD MOONLIGHT,VIN,+,15,15,-,-,-,188,,188,$8.00 ,43,-,,
160000,065141,SEDUM MAKINOI LIMELIGHT,CAC,+,40,40,-,-,-,-,6/1/2014,-,$5.00 ,20,-,,
160000,06514UT,SEDUM MAKINOI LIMELIGHT,CAC,+,16,16,-,-,-,-,6/1/2014,-,$2.95 ,56,-,,
160000,048261,SEDUM OREGANUM,CAC,+,40,-,-,40,40,526,,526,$5.00 ,-,-,,
160000,034281,SEDUM SPATH CAPE BLANCO,CAC,+,35,-,-,35,25,1,4/1/2014,1,$5.00 ,40,-,,
160000,070911,SEDUM VERA JAMESON,CAC,+,19,15,-,4,-,-,4/1/2014,10,$5.00 ,-,-,,
160000,070867,SEQUOIADENDRON GIG PENDULUM,CON,+,10,-,-,10,10,6,,6,$95.00 ,-,-,,
160000,071082,SKIMMIA REEVESIANA,EVS,+,17,-,-,17,-,-,5/1/2014,-,$18.25 ,-,-,,
160000,049962,SOLANUM CRISP GLASNEVIN,EVS,+,9,-,-,9,9,32,,32,$13.75 ,-,-,,
160000,075031S,SPIRAEA DBLPLAY R BIGBANG PPAF,DCS,+,20,20,-,-,-,"1,107",6/1/2014,"1,107",$9.50 ,20,-,,
160000,071571,SPIRAEA JAP MAGIC CARPET P9363,DCS,+,20,-,-,20,20,-,,-,$5.75 ,-,-,,
160000,071572,SPIRAEA JAP MAGIC CARPET P9363,DCS,+,23,15,-,8,8,3,,3,$12.25 ,-,-,,
160000,071582,SPIRAEA JAP NEON FLASH,DCS,+,24,-,-,24,24,22,4/1/2014,22,$12.25 ,-,-,,
160000,071301,SPIRAEA NIPPON SNOWMOUND,DCS,+,10,10,-,-,-,-,,-,$5.75 ,25,-,,
160000,071302,SPIRAEA NIPPON SNOWMOUND,DCS,+,19,19,-,-,-,365,,365,$12.25 ,67,-,,
160000,071171,SPIRAEA X GOLDFLAME,DCS,+,22,22,-,-,-,"1,791",,"1,791",$5.75 ,-,-,,
160000,071172,SPIRAEA X GOLDFLAME,DCS,+,57,57,-,-,-,95,,95,$12.25 ,272,-,,
160000,071231,SPIRAEA X LIMEMOUND R,DCS,+,110,100,10,-,-,-,,-,$5.75 ,255,-,,
160000,071232,SPIRAEA X LIMEMOUND R,DCS,+,90,90,-,-,-,-,,-,$12.25 ,444,-,,
160000,072021,SYRINGA PATULA MISS KIM,DCS,+,22,15,-,7,7,284,,284,$7.75 ,20,-,,
160000,072022,SYRINGA PATULA MISS KIM,DCS,+,34,34,-,-,-,131,,131,$15.25 ,60,-,,
160000,072025PT,SYRINGA PATULA MISS KIM,DCS,+,3,2,-,1,1,-,,-,$55.00 ,8,-,,
160000,071801S,SYRINGA V ANGEL WHITE,DCS,+,45,-,-,45,45,-,,-,$9.75 ,2,-,,
160000,071805,SYRINGA V ANGEL WHITE,DCS,+,8,5,-,3,3,-,,-,$22.50 ,-,-,,
160000,071791S,SYRINGA V BLUE SKIES R,DCS,+,15,10,-,5,5,-,,-,$9.75 ,10,-,,
160000,071795,SYRINGA V BLUE SKIES R,DCS,+,8,3,5,-,-,-,,-,$22.50 ,10,-,,
160000,072101S,SYRINGA V CHARLES JOLY,DCS,+,19,-,-,19,19,-,,-,$9.75 ,-,-,,
160000,072105,SYRINGA V CHARLES JOLY,DCS,+,18,-,-,18,18,-,,-,$22.50 ,-,-,,
160000,072151S,SYRINGA V LAVENDER LADY,DCS,+,15,10,-,5,5,-,,-,$9.75 ,10,-,,
160000,072155,SYRINGA V LAVENDER LADY,DCS,+,16,5,-,11,11,-,,-,$22.50 ,15,-,,
160000,071901S,SYRINGA V LUDWIG SPAETH,DCS,+,7,-,-,7,7,-,,-,$9.75 ,-,-,,
160000,071905,SYRINGA V LUDWIG SPAETH,DCS,+,6,-,-,6,6,-,,-,$22.50 ,5,-,,
160000,072141S,SYRINGA V PRESIDENT LINCOLN,DCS,+,30,20,-,10,10,44,,44,$9.75 ,10,-,,
160000,072145,SYRINGA V PRESIDENT LINCOLN,DCS,+,12,-,-,12,12,-,,-,$22.50 ,15,-,,
160000,072161S,SYRINGA V SENSATION,DCS,+,10,10,-,-,-,-,,-,$9.75 ,-,-,,
160000,072165,SYRINGA V SENSATION,DCS,+,4,4,-,-,-,-,,-,$22.50 ,-,-,,
160000,028425,SYRINGA X DECLARATION NA62975,DCS,+,9,-,5,4,4,-,,-,$22.50 ,6,-,,
160000,042191S,SYRINGA X OLD GLORY NA62974,DCS,+,22,20,-,2,2,-,,-,$9.75 ,-,-,,
160000,042195,SYRINGA X OLD GLORY NA62974,DCS,+,14,10,-,4,4,-,,-,$22.50 ,-,-,,
160000,071895,SYRINGA X PRE MISS CANADA,DCS,+,3,-,-,3,3,-,,-,$22.50 ,15,-,,
160000,028955,SYRINGA X PRE REDWINE,DCS,+,2,-,-,2,2,-,,-,$22.50 ,-,-,,
160000,072321,TAXUS X MEDIA DENSIFORMIS,CON,+,7,7,-,-,-,-,5/15/2014,-,$7.50 ,360,-,,
160000,072332,TAXUS X MEDIA HICKSII,CON,+,37,17,20,-,-,52,,52,$15.50 ,55,-,,
160000,072385,TAXUS X MEYERI,CON,+,15,15,-,-,-,-,,-,$20.25 ,296,-,,
160000,073131,TEUCRIUM CHAMAEDRYS,EVS,+,28,-,-,28,28,99,,99,$5.75 ,20,-,,
160000,07301M,THUJA OC EMERALD,CON,+,8,-,8,-,-,-,,-,$54.00 ,28,-,,
160000,072862,THUJA OC GOLDEN GLOBE,CON,+,16,16,-,-,-,-,,-,$13.25 ,65,-,,
160000,072931,THUJA OC HOLMSTRUP,CON,+,26,-,-,26,26,-,,-,$5.75 ,-,-,,
160000,072935,THUJA OC HOLMSTRUP,CON,+,32,22,10,-,-,-,5/15/2014,-,$20.50 ,128,-,,
160000,077141,TROLLIUS CULT NEW MOON,PRN,+,55,25,-,30,30,-,,-,$5.50 ,-,-,,
160000,074201,VIB DAVIDII,EVS,+,50,-,-,50,50,160,,160,$6.50 ,10,-,,
160000,074202,VIB DAVIDII,EVS,+,98,90,-,8,8,19,,19,$13.75 ,280,-,,
160000,074205,VIB DAVIDII,EVS,+,35,35,-,-,-,-,,-,$19.25 ,113,-,,
160000,075102,VIB OPULUS STERILE,DCS,+,10,10,-,-,-,-,,-,$14.75 ,106,-,,
160000,07613UT,VINCA MINOR BOWLES',PRN,+,120,88,32,-,-,-,6/1/2014,-,$2.95 ,792,-,,
160000,058211,VIOLA CORNUTA ETAIN,PRN,+,30,-,-,30,30,157,4/1/2014,157,$4.75 ,-,-,,
160000,076041,VIOLA X PURPLE SHOWERS,PRN,+,85,-,-,85,-,-,4/1/2014,140,$4.75 ,-,-,,
160000,074691S,WEIGELA FL FINE WINE TM P18513,DCS,+,50,10,-,40,40,360,,360,$9.00 ,10,-,,
160000,076562S,WEIGELA FL WINE&ROSES R P10772,DCS,+,23,15,-,8,8,-,,-,$16.00 ,74,-,,
160000,017572,WEIGELA MAGICAL R FNTSY P13567,DCS,+,12,6,-,6,6,"2,304",,"2,304",$13.75 ,40,-,,
160000,080931S,WEIGELA SONIC BLOOM TM RED PAF,DCS,+,27,27,-,-,-,-,,-,$9.50 ,30,-,,
160000,017345,WISTERIA MAC BLUE MOON,VIN,+,25,25,-,-,-,-,5/1/2014,26,$22.00 ,27,-,,
"© 2007,2009 Monrovia Nursery Company. This information may represent Trade Secret information and may not be distributed without permission.",,,,,,,,,,,,,,,,,
